action,date,ticker,signal_date,option_price,stock_price,delta,delta_raw,signal_side,option_qty,stock_position,num_contracts,strike,expiry,dte,entry_cost,rank,prediction,target_weight,target_delta_exposure,per_contract_delta_exposure,exit_reason,days_held,bars_held,realized_pnl,exit_cost,trade_status,trade_seq,entry_date,exit_date,entry_option_price,exit_option_price,entry_stock_price,exit_stock_price
round_trip,2024-02-05,MCD,2024-02-02,6.25,285.97,-0.556999,0.556999,-1,-2,111.3998,2,285.0,2024-03-15,39.0,1252.0,27.0,-0.0013923126,-1.0,46839.29607259458,15928.500403000002,hpr_limit_exit,3.0,3.0,106.4032786919947,44.863793308,closed,5,2024-02-05,2024-02-07,6.25,6.325,285.97,287.33
round_trip,2024-02-14,CSCO,2024-02-13,1.975,50.28,0.559612,0.559612,1,16,-895.3792,16,50.0,2024-03-15,30.0,3176.0,3.0,0.0012186503,1.0,46844.755360104835,2813.729136,hpr_limit_exit,3.0,3.0,-101.709833088,101.709833088,closed,2,2024-02-14,2024-02-16,1.975,1.975,50.28,50.28
round_trip,2024-04-16,JNJ,2024-04-15,3.05,144.45,0.515459,0.515459,1,2,-103.0918,2,145.0,2024-05-17,31.0,612.0,4.0,0.0031184922,1.0,46844.755360104835,7445.805255,hpr_limit_exit,3.0,3.0,-61.82772359800225,21.781387598,closed,6,2024-04-16,2024-04-18,3.05,3.02,144.45,144.77
round_trip,2024-04-23,PEP,2024-04-22,5.175,171.22,0.585093,0.585093,1,4,-234.0372,4,170.0,2024-06-21,59.0,2074.0,2.0,0.003988757,1.0,46842.79393692208,10017.962345999998,stop_loss,2.0,2.0,-1339.661414035999,73.500366036,closed,10,2024-04-23,2024-04-24,5.175,5.9,171.22,177.41
round_trip,2024-04-30,KO,2024-04-29,0.94,61.77,0.509012,0.509012,1,9,-458.1108,9,62.0,2024-05-31,31.0,855.0,5.0,0.002211245,1.0,46784.782418711584,3144.1671240000005,hpr_limit_exit,3.0,3.0,-75.04267747949828,41.9360694795,closed,7,2024-04-30,2024-05-02,0.94,0.99,61.77,61.93
round_trip,2024-05-14,HD,2024-05-13,8.575,340.5,-0.533334,0.533334,-1,-2,106.6668,2,340.0,2024-06-21,38.0,1716.9999999999998,29.0,-0.0066505633,-1.0,46783.32099888371,18160.0227,hpr_limit_exit,3.0,3.0,606.4002979390016,43.116124061,closed,20,2024-05-14,2024-05-16,8.575,6.35,340.5,342.73
round_trip,2024-06-13,ADBE,2024-06-12,26.05,458.74,0.53409,0.53409,1,1,-53.40899999999999,1,460.0,2024-07-19,36.0,2606.0,3.0,0.0034300485,1.0,46819.70549603976,24500.844659999995,stop_loss,2.0,2.0,-4530.778315170496,50.125588170499995,closed,3,2024-06-13,2024-06-14,26.05,17.424999999999997,458.74,525.31
round_trip,2024-07-16,BAC,2024-07-15,1.26,44.13,-0.560172,0.560172,-1,-18,1008.3096,18,44.0,2024-08-16,31.0,2286.0,26.0,-0.0030382928,-1.0,46598.79626717598,2472.039036,hpr_limit_exit,3.0,3.0,37.72153123199459,79.253988768,closed,12,2024-07-16,2024-07-18,1.26,1.115,44.13,43.98
round_trip,2024-08-13,HD,2024-08-12,10.35,350.07,0.513652,0.513652,1,2,-102.7304,2,350.0,2024-09-20,38.0,2072.0,1.0,0.020764515,1.0,46604.23100820918,17981.415564,stop_loss,2.0,2.0,-654.3140140720031,61.73315807200001,closed,21,2024-08-13,2024-08-14,10.35,10.3,350.07,355.66
round_trip,2024-09-12,ADBE,2024-09-11,33.225,586.55,-0.549932,0.549932,-1,-1,54.993199999999995,1,585.0,2024-10-18,36.0,3323.5,25.0,-0.0024566117,-1.0,46575.00463085718,32256.26145999999,stop_loss,2.0,2.0,-1514.9462103589965,56.210258358999994,closed,4,2024-09-12,2024-09-13,33.225,20.125,586.55,536.87
round_trip,2024-10-22,GE,2024-10-21,10.225,176.66,-0.579831,0.579831,-1,-4,231.9324,4,175.0,2024-12-20,59.0,4094.000000000001,21.0,-0.0030369326,-1.0,46503.89161412133,10243.294446,hpr_limit_exit,3.0,3.0,1156.475012988004,93.756395012,closed,7,2024-10-22,2024-10-24,10.225,8.774999999999999,176.66,179.74
round_trip,2024-10-31,SHEL,2024-10-30,2.0999999999999996,67.55,0.50407,0.50407,1,13,-655.291,13,67.5,2024-12-20,50.0,2742.9999999999995,2.0,0.0017867365,1.0,46568.483555869134,3404.99285,hpr_limit_exit,3.0,3.0,-312.31153636799814,88.217120368,closed,0,2024-10-31,2024-11-04,2.0999999999999996,2.025,67.55,67.74
