date,ticker,signal,pred_rank,y_pred,y_true,K,execution_date_note
2012-04-30,GE,1,2,0.002354946,0.0111733,3,execute_at_open_t+1
2012-04-30,BRK_B,1,3,0.0020509716,0.012476229,3,execute_at_open_t+1
2012-04-30,IBM,-1,7,0.0014629681,0.004432888,3,execute_at_open_t+1
2012-04-30,CVX,-1,8,0.0012922995,0.015919901,3,execute_at_open_t+1
2012-04-30,JNJ,-1,9,0.0009973552,0.0018416211,3,execute_at_open_t+1
2012-05-01,GOOGL,1,1,0.0021795705,0.0046711704,3,execute_at_open_t+1
2012-05-01,MSFT,1,2,0.001714047,-0.006582064,3,execute_at_open_t+1
2012-05-01,WMT,1,3,0.0017138347,-0.0010162602,3,execute_at_open_t+1
2012-05-01,JNJ,-1,7,0.0011319537,0.0016851785,3,execute_at_open_t+1
2012-05-01,XOM,-1,8,0.0010745749,-0.009697606,3,execute_at_open_t+1
2012-05-01,CVX,-1,9,0.00052159466,-0.0115189385,3,execute_at_open_t+1
2012-05-02,WMT,1,1,0.0021669827,-0.00033898305,3,execute_at_open_t+1
2012-05-02,MSFT,1,2,0.0021482408,-0.0012586534,3,execute_at_open_t+1
2012-05-02,XOM,1,3,0.0020657629,-0.006400953,3,execute_at_open_t+1
2012-05-02,IBM,-1,7,0.0017212648,-0.0039489577,3,execute_at_open_t+1
2012-05-02,GOOGL,-1,8,0.0016990621,0.0061726565,3,execute_at_open_t+1
2012-05-02,JNJ,-1,9,0.0013015568,0.00015305732,3,execute_at_open_t+1
2012-05-03,GE,1,1,0.0025426392,-0.01386415,3,execute_at_open_t+1
2012-05-03,CVX,1,2,0.0024468713,-0.021649789,3,execute_at_open_t+1
2012-05-03,WMT,1,3,0.002293909,-0.004928211,3,execute_at_open_t+1
2012-05-03,BRK_B,-1,7,0.001754351,-0.003945751,3,execute_at_open_t+1
2012-05-03,GOOGL,-1,8,0.0013322439,-0.02326283,3,execute_at_open_t+1
2012-05-03,JNJ,-1,9,0.0012551714,-0.009225158,3,execute_at_open_t+1
2012-05-04,CVX,1,1,0.0031720493,-0.0039607836,3,execute_at_open_t+1
2012-05-04,GE,1,2,0.0029233918,-0.0010346612,3,execute_at_open_t+1
2012-05-04,MSFT,1,3,0.0028808136,-0.010709173,3,execute_at_open_t+1
2012-05-04,IBM,-1,7,0.0021456834,-0.0060674455,3,execute_at_open_t+1
2012-05-04,JNJ,-1,8,0.0018197708,0.00092635484,3,execute_at_open_t+1
2012-05-04,BRK_B,-1,9,0.00181555,0.018726451,3,execute_at_open_t+1
2012-05-07,MSFT,1,1,0.0025945753,-0.0049059787,3,execute_at_open_t+1
2012-05-07,CVX,1,2,0.002473371,-0.0045597944,3,execute_at_open_t+1
2012-05-07,GE,1,3,0.0023156218,-0.003629768,3,execute_at_open_t+1
2012-05-07,JNJ,-1,7,0.0015903674,0.0027739268,3,execute_at_open_t+1
2012-05-07,GOOGL,-1,8,0.0010202061,0.008587823,3,execute_at_open_t+1
2012-05-07,BRK_B,-1,9,0.000117298216,-0.0030360094,3,execute_at_open_t+1
